2018-08-26 12:04:41.269 [main] INFO  cn.yuchen.bigdate.rs.RegionalstabilityApplication - Starting RegionalstabilityApplication on DESKTOP-9BCQK4L with PID 8816 (started by wzx in E:\开发工程\区域稳定性\java\程序源码\regionalstability)
2018-08-26 12:55:48.936 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelparameter/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.model.controller.ModelParameterController.delete(java.lang.Long)
2018-08-26 12:55:48.937 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/modelparameter/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.model.pojo.vo.ModelParameterVo> cn.yuchen.bigdate.rs.service.model.controller.ModelParameterController.findByPage(java.lang.Long)
2018-08-26 12:55:48.938 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/log/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.operatedlog.controller.OperatedLogController.add(cn.yuchen.bigdate.rs.service.operatedlog.pojo.vo.OperatedLogVo)
2018-08-26 12:55:48.939 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/log/findByPage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.operatedlog.pojo.vo.OperatedLogVo>> cn.yuchen.bigdate.rs.service.operatedlog.controller.OperatedLogController.findByPage(cn.yuchen.bigdate.rs.service.operatedlog.pojo.vo.OperatedLogVo)
2018-08-26 12:55:48.941 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/helloshiro],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.test()
2018-08-26 12:55:48.941 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gologin],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.goLogin()
2018-08-26 12:55:48.942 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.login(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo)
2018-08-26 12:55:48.942 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/success],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.loginsucces()
2018-08-26 12:55:48.942 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/denied],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.service.sysmanage.controller.LoginController.denied()
2018-08-26 12:55:48.943 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysPowerVo)
2018-08-26 12:55:48.944 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/update],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.update(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysPowerVo)
2018-08-26 12:55:48.944 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.delete(java.lang.Long)
2018-08-26 12:55:48.945 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysPowerVo> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.findById(java.lang.Long)
2018-08-26 12:55:48.945 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/syspower/findbypage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysPowerVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysPowerController.findByPage(cn.yuchen.bigdate.rs.service.sysmanage.pojo.webvo.SysPageVo)
2018-08-26 12:55:48.946 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRoleVo)
2018-08-26 12:55:48.947 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/update],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.update(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRoleVo)
2018-08-26 12:55:48.947 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.delete(java.lang.Long)
2018-08-26 12:55:48.947 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRoleVo> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.findById(java.lang.Long)
2018-08-26 12:55:48.948 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrole/findbypage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRoleVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRoleController.findByPage(cn.yuchen.bigdate.rs.service.sysmanage.pojo.webvo.SysPageVo)
2018-08-26 12:55:48.948 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrolepower/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRolePowerController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRolePowerVo)
2018-08-26 12:55:48.949 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrolepower/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRolePowerController.delete(java.lang.Long)
2018-08-26 12:55:48.949 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysrolepower/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.util.List<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysRolePowerVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysRolePowerController.findByUserId(java.lang.Long)
2018-08-26 12:55:48.950 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo)
2018-08-26 12:55:48.951 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/init/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.update(java.lang.Long)
2018-08-26 12:55:48.951 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/update],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.update(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo)
2018-08-26 12:55:48.951 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.delete(java.lang.Long)
2018-08-26 12:55:48.952 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.findById(java.lang.Long)
2018-08-26 12:55:48.952 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuser/findbypage],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<com.github.pagehelper.PageInfo<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserController.findByPage(cn.yuchen.bigdate.rs.service.sysmanage.pojo.webvo.SysPageVo)
2018-08-26 12:55:48.953 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuserrole/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserRoleController.add(cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserRoleVo)
2018-08-26 12:55:48.954 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuserrole/delete/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserRoleController.delete(java.lang.Long)
2018-08-26 12:55:48.954 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sysuserrole/find/{id}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.util.List<cn.yuchen.bigdate.rs.service.sysmanage.pojo.vo.SysUserRoleVo>> cn.yuchen.bigdate.rs.service.sysmanage.controller.SysUserRoleController.findByUserId(java.lang.Long)
2018-08-26 12:55:48.956 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/getSolr/{id}],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.usermanagement.pojo.vo.UserVo> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.findUserVoFromSolr(java.lang.Integer) throws java.io.IOException,org.apache.solr.client.solrj.SolrServerException
2018-08-26 12:55:48.956 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/add],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.Boolean> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.addUser(cn.yuchen.bigdate.rs.usermanagement.pojo.vo.UserVo)
2018-08-26 12:55:48.957 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/findDB],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.util.List<cn.yuchen.bigdate.rs.usermanagement.pojo.po.UserPo>> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.findUserForDB()
2018-08-26 12:55:48.957 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/addDB],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.addUserForDB(cn.yuchen.bigdate.rs.usermanagement.pojo.vo.UserVo)
2018-08-26 12:55:48.957 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/getUser/{id}],methods=[GET]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<cn.yuchen.bigdate.rs.usermanagement.pojo.vo.UserVo> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.findUserVoById(java.lang.Integer)
2018-08-26 12:55:48.958 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/findalldb],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<org.springframework.data.domain.Page<cn.yuchen.bigdate.rs.usermanagement.pojo.mogopo.Tagdata>> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.findAllDB()
2018-08-26 12:55:48.958 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/hello/{s}],methods=[POST]}" onto public cn.yuchen.bigdate.rs.utility.ResponseResult<java.lang.String> cn.yuchen.bigdate.rs.usermanagement.controller.UserController.sayHello(java.lang.String)
2018-08-26 12:55:48.960 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-08-26 12:55:48.961 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-08-26 12:55:49.003 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-08-26 12:55:49.003 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-08-26 12:55:49.028 [main] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in globalExceptionHandler
2018-08-26 12:55:49.544 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-08-26 12:55:49.545 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-08-26 12:55:49.553 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2018-08-26 12:55:49.563 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2018-08-26 12:55:49.573 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-08-26 12:55:49.590 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/test'
2018-08-26 12:55:49.593 [main] INFO  cn.yuchen.bigdate.rs.RegionalstabilityApplication - Started RegionalstabilityApplication in 6.665 seconds (JVM running for 8.015)
2018-08-26 12:58:57.291 [http-nio-8080-exec-1] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/test] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-08-26 12:58:57.292 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-08-26 12:58:57.317 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 25 ms
2018-08-26 12:58:57.487 [http-nio-8080-exec-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:1494}] to 192.168.100.188:27017
